A,B,C,D
"Discussing|Explaining|Inquiring|Advising|Requesting,To do list, arrangements during the week, birthday party arrangements, gymnastics show, anime and TV, geology and faults, learning Japanese online, making dinner, avocadoes, movies, kids at school being mean, plans for visiting London & UK, @Bristol science centre, Ravioli,",every time I''m pretty sure </u><u> yell </u><u> yell </u><u> they basically just quiz you on a lot of things and then you''ve got to shout it out </u><u> oh,right,</u><u> I''m going to show you the different stuff </u><u> we''ve never been to the planetarium here have we? in </u><u> huh? there''s a
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling,comedy, technology, clearing out, mental illness",n''t think I''ve ever paid for an app in my life maybe four or five times I''ve paid for an app </u><u> right app,right,</u><u> I was gonna say you can buy them </u><u> yeah oh yeah but often there''s either a free alternative </u><u> alright </u><u> or a better version that
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling,comedy, technology, clearing out, mental illness",u imagine you could get you could get a phone er with a bigger screen than this,right,</u><u> mm </u><u> now this does everything that does and it''s a camera right? but it also does phone calls and
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling,comedy, technology, clearing out, mental illness",bigger screen than this right </u><u> mm </u><u> now this does everything that does and it''s a camera,right,? but it also does phone calls and texts </u><u> well I think I want one of those because I also want to download books </u><u> er well you can
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling,comedy, technology, clearing out, mental illness",on emails </u><u> yeah </u><u> I''ve got my list of emails </u><u> yeah </u><u> and I''ve gone on to I''ve highlighted one and I want to reply to it,right,</u><u> yeah </u><u> I go to reply I click </u><u> yeah </u><u> and it hovers and wavers and doesn''t always bring it up or it might be five
"Discussing|Explaining|Anecdote telling,Packing for a holiday, Clothes, Energy Bills, Eating, Muse, Football, E-Cigarettes, Plans for a weekend, Holiday Money, Taxis, A friend’s stag party, Airports, Reading, A friend visiting Germany, Plans for Christmas, The Scottish Referendum for Independence, Royal Family, Increasing cost rail travel, A friend’s cat",album </u><u> lyrics just want to lyrics doo doo doo like a is it new born </u><u> ah yes </u><u> am I,right,</u><u> you''re right ah claps </u><u> doctor Mick laughs </u><u> good effort doctor Mick </u><u> top defending there by who is that </u><u> dunno </u><u> oh it''s Gary
"Discussing|Explaining|Anecdote telling,Packing for a holiday, Clothes, Energy Bills, Eating, Muse, Football, E-Cigarettes, Plans for a weekend, Holiday Money, Taxis, A friend’s stag party, Airports, Reading, A friend visiting Germany, Plans for Christmas, The Scottish Referendum for Independence, Royal Family, Increasing cost rail travel, A friend’s cat",hi saying he wanted us to go to like I don''t think its that expensive but it''s like Simon Rimmer''s restaurant there </u><u> oh,right,</u><u> which will just be a bit pricey </u><u> not </unclea> though </u><u> and it''ll be scouse on the menu </u><u> posh chicken Kiev </u><u> and er
"Discussing|Explaining|Anecdote telling,Packing for a holiday, Clothes, Energy Bills, Eating, Muse, Football, E-Cigarettes, Plans for a weekend, Holiday Money, Taxis, A friend’s stag party, Airports, Reading, A friend visiting Germany, Plans for Christmas, The Scottish Referendum for Independence, Royal Family, Increasing cost rail travel, A friend’s cat",if you''re up </u><u> to come to a gig </u><u> go to a gig with you and I''m sure he''d </u><u> vintage friends </u><u> oh friends gig friends </u><u> laughs,right,</u><u> weirdly looking forward to Christmas </u><u> I always look forward to Christmas </u><u> yeah don''t you think that tall thin tree would
"Discussing|Explaining|Inquiring|Anecdote telling,Vegetarianism, synthetic/cultured meat/shmeat, vitamin tablets, animal cruelty, oppression, the environment, the cooking, hunting vs abattoirs, Curb Your Enthusiasm.",with like an arrow in their back or something </u><u> </unclea> them then cos I I wouldn''t be up to it I wouldn''t do it,right,</u><u> mm </u><u> I''d be like oh why get the </u><u> that''s why I haven''t shot anything </u><u> no I wouldn''t do it right </u><u> cos that happened to he
"Discussing|Explaining|Inquiring|Anecdote telling,Vegetarianism, synthetic/cultured meat/shmeat, vitamin tablets, animal cruelty, oppression, the environment, the cooking, hunting vs abattoirs, Curb Your Enthusiasm.",wouldn''t be up to it I wouldn''t do it right </u><u> mm </u><u> I''d be like oh why get the </u><u> that''s why I haven''t shot anything </u><u> no I wouldn''t do it,right,</u><u> cos that happened to he shot a squirrel but he didn''t do it right so they had to wait by the tree for
"Discussing|Explaining|Inquiring|Complaining|Advising|Inviting|Anecdote telling|Making arrangements|Telling jokes,Family, health, phone calls, cooking, flights, weather, hospital, freelancing, taxes, recording, phonology, dialect, friends, extended family, grandchildren, moving house, laptops, children, board game, forms, memory, South Korea, renting an apartment, navigating, family and friends visiting, traffic, university, losing weight, TV, accent, work, Aaron, telepathy & sign language, utilities, winter, plants, whisky",an hour so if I can just do five hours of recording a week that''s a hundred pounds a week </u><u> so what does it record on to? </u><u> MP3 </u><u> oh,right,</u><u> so I''m recording onto an MP3 they''ve given me a Dropbox link so I upload my f recording files the speaker consent forms and
"Discussing|Explaining|Inquiring|Complaining|Advising|Inviting|Anecdote telling|Making arrangements|Telling jokes,Family, health, phone calls, cooking, flights, weather, hospital, freelancing, taxes, recording, phonology, dialect, friends, extended family, grandchildren, moving house, laptops, children, board game, forms, memory, South Korea, renting an apartment, navigating, family and friends visiting, traffic, university, losing weight, TV, accent, work, Aaron, telepathy & sign language, utilities, winter, plants, whisky",headlong into my course maybe if I I have quite an interest in phonology can I get involved with with transcribing? </u><u> oh,right,</u><u> I wonder if they how much they pay for that if they pay an hour just to transcribe cos transcribing it would be difficult I
"Discussing|Explaining|Inquiring|Complaining|Advising|Inviting|Anecdote telling|Making arrangements|Telling jokes,Family, health, phone calls, cooking, flights, weather, hospital, freelancing, taxes, recording, phonology, dialect, friends, extended family, grandchildren, moving house, laptops, children, board game, forms, memory, South Korea, renting an apartment, navigating, family and friends visiting, traffic, university, losing weight, TV, accent, work, Aaron, telepathy & sign language, utilities, winter, plants, whisky",a crude noise </u><u> you''re quite good people to record actually mum''s there''s like running around shouting and </u><u> oh,right,</u><u> </unclea> </u><u> have you put erm have you done your mum? </u><u> yeah a little bit I mean so far I''ve got seven hours recorded </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Inviting|Anecdote telling|Making arrangements|Telling jokes,Family, health, phone calls, cooking, flights, weather, hospital, freelancing, taxes, recording, phonology, dialect, friends, extended family, grandchildren, moving house, laptops, children, board game, forms, memory, South Korea, renting an apartment, navigating, family and friends visiting, traffic, university, losing weight, TV, accent, work, Aaron, telepathy & sign language, utilities, winter, plants, whisky",I hope I''m not paying a hundred and n a hundred and ninety pound in fuel for the damn thing </u><u> fuel so I don''t think that can be,right,</u><u> what''s that? </u><u> um said when she went to visit it cost them a hundred and
"Discussing|Explaining|Inquiring|Complaining|Advising|Inviting|Anecdote telling|Making arrangements|Telling jokes,Family, health, phone calls, cooking, flights, weather, hospital, freelancing, taxes, recording, phonology, dialect, friends, extended family, grandchildren, moving house, laptops, children, board game, forms, memory, South Korea, renting an apartment, navigating, family and friends visiting, traffic, university, losing weight, TV, accent, work, Aaron, telepathy & sign language, utilities, winter, plants, whisky",in a game so potentially at the beginning nobody''s a cylon but you don''t know </u><u> what is a cylon? </u><u> a cy is a bad guy just a baddy </u><u> oh,right,</u><u> like the robot bad guy so </u><u> but they look human </u><u> but it follows the series cos in the TV series they look human so you can''t tell
"Discussing|Explaining|Inquiring|Complaining|Advising|Inviting|Anecdote telling|Making arrangements|Telling jokes,Family, health, phone calls, cooking, flights, weather, hospital, freelancing, taxes, recording, phonology, dialect, friends, extended family, grandchildren, moving house, laptops, children, board game, forms, memory, South Korea, renting an apartment, navigating, family and friends visiting, traffic, university, losing weight, TV, accent, work, Aaron, telepathy & sign language, utilities, winter, plants, whisky",might pop to the toilet would you mind if I keep recording while we''re eating </u><u> that''s fine with me I''ll try to chew quietly,right,</u><u> it''s actually better for me like now if I can just get a long recording for like an hour or two hours and then I don''t have to
"Discussing|Explaining|Inquiring|Complaining|Advising|Inviting|Anecdote telling|Making arrangements|Telling jokes,Family, health, phone calls, cooking, flights, weather, hospital, freelancing, taxes, recording, phonology, dialect, friends, extended family, grandchildren, moving house, laptops, children, board game, forms, memory, South Korea, renting an apartment, navigating, family and friends visiting, traffic, university, losing weight, TV, accent, work, Aaron, telepathy & sign language, utilities, winter, plants, whisky",room </u><u> it''s countered by the clove though </u><u> two bedrooms in your house </u><u> no one seven hundred and fifty pound a month one room </u><u> oh,right,</u><u> it''s quite spacious though everywhere we were looking </u><u> the rooms look quite big on the pictures you sent </u><u> oh did you see the
