A,B,C,D
"Discussing|Explaining,Watching the children make a cake on their own",there you are so it''s good? </u><u> I have four chocolate chips </u><u> well you can have a few more stop whining </u><u> I''m just saying </u><u>,right,so do you think it''s a good cake? </u><u> yes </u><u> yeah </u><u> excellent right let''s go and watch the Bake Off </u><u> I sound awful when I''m
"Discussing|Explaining|Inquiring|Complaining,Sports, uni, work, bands",''ve answered your own question there </u><u> </u><u> no cos erm it''s just different ain''t it? cool </u><u> it''s cool to who? you? </u><u> yeah </u><u>,right,seriously </u><u> </unclea> right words </u><u> get off </u><u> what? </u><u> that is terrible that looks like a
"Discussing|Explaining|Inquiring|Complaining|Advising|Announcing|Anecdote telling,home decorating; academic research project funding; coffee; Italy; water companies; Hadron collider",call acqua sporca dirty water </u><u> but you wouldn''t ask for acqua sporca you''d ask for an Americano </u><u> well er no I mean as a joke </u><u>,right,yeah </u><u> you know I mean </u><u> okay </u><u> I think it''s well understood that this is what the tourists </u><u> right </u><u> not not necessarily the
"Discussing|Explaining|Inquiring|Complaining|Advising|Announcing|Anecdote telling,home decorating; academic research project funding; coffee; Italy; water companies; Hadron collider",they haven''t changed your supplier well it''s not it''s not it''s still water </u><u> right </u><u> but they are </u><u> right </u><u> you''re </u><u>,right,right </u><u> getting it from your your bog standard reservoir </u><u> that''s right </u><u> you''ve always got it from </u><u> probably get
"Discussing|Explaining|Inquiring|Complaining|Advising|Telling jokes,University, work, Christmas, friends, family, food, children, dating.",Shanoa </u><u> you can just imagine them saying it Dolly Ray ray dolly Ray </u><u> Dolly Ray come down now </u><u>,right,Dolly Ray </u><u> Ray Ray Ray my little Dolly Ray cos that''s what calls her little Dolly Ray </u><u> like even if
"Discussing|Explaining|Inquiring|Complaining|Advising|Telling jokes,University, work, Christmas, friends, family, food, children, dating.",again please? </u><u> another technique is to translate numbers into consonants and put vowels between them to make words </u><u>,right,so like </u><u> wait that''s a memory technique? </u><u> so like A is one </u><u> </unclea> more confusing </u><u> B is two C is
"Discussing|Explaining|Anecdote telling,Gardens, DIY, Family members, Yoga, Dancing, WWII, School days, Prisons, Teaching, Drinking, habits, The Middle East culture, A family friend, Travel",she used to go to </u><u> yeah I expect a lot of those small ones have haven''t they? </u><u> yeah they''ve all become shops now yeah they did </u><u>,right,where was that? </u><u> in in </u><u> oh in yeah </u><u> in yeah </u><u> mm but she lived on the edge of town
"Discussing|Explaining|Complaining|Advising|Making arrangements,Wildlife, justice system/police, supermarket prices, money/banking, climate/weather, mobile phone providers, pets, customer service, complaints, health, making plans, family",cat food </u><u> yeah no I don''t actually </u><u> so you don''t then </u><u> oh for the coat </u><u> mm </u><u> I haven''t given you the money for the coat </u><u>,right,that''s thirty-nine </u><u> mm </u><u> yeah I just hope </u><u> but that''s all </u><u> I''m gonna wear it cos I
"Discussing|Explaining|Complaining|Advising|Making arrangements,Wildlife, justice system/police, supermarket prices, money/banking, climate/weather, mobile phone providers, pets, customer service, complaints, health, making plans, family",and it''s not tailored it''s not nicely </u><u> </u><u> shaped </u><u> right </u><u> it makes me look like a marshmallow </u><u>,right,in which case I think probably the best thing you can do is to trot it along to and ask her if she can
"Discussing|Explaining|Complaining|Advising|Making arrangements,Wildlife, justice system/police, supermarket prices, money/banking, climate/weather, mobile phone providers, pets, customer service, complaints, health, making plans, family",how much it was but I documented it in the e-mails to instructing her what to pay so </u><u>,right,wuh wuh </u><u> uh </u><u> wuh </u><u> mm </u><u> Don''t you dare </u><u> I just don''t know I don''t uh </u><u> </u><u> I don''t know how
"Discussing|Explaining,Day trip to a farm, eating, children’s behaviour at school",he pushed her over </u><u> yeah </u><u> and then I said but you''re not allowed to hurt girls and then said yeah and I said but you hurt a girl </u><u>,right,? </u><u> and they were like well the boy who pushed over said well she did something to me so I did so I did something to
"Discussing|Explaining|Anecdote telling,Photography, Fears, Work, College, Comedians, Books",of Photoshop oh no you can''t Photoshop cos it would be a darkroom photography </u><u> no so sh she he just had to lose that person </u><u>,right,right </u><u> but yeah yeah </u><u> </u><u> and he was ask cos we were talking about it at lunch on Wednesday and erm cos he
"Discussing|Explaining|Anecdote telling,Photography, Fears, Work, College, Comedians, Books",and things </u><u> yeah yeah </u><u> but erm yeah and then the rest of the building is like catering and hairdressing and some classrooms </u><u>,right,but that''s that that''s the buildi that''s the kind of one with the erm oh gosh the decking all around it the platform isn''t
"Discussing|Explaining|Anecdote telling,Photography, Fears, Work, College, Comedians, Books",did </u><u> yeah </u><u> I didn''t think it was his partner </u><u> I thought it was the woman who sat to him I thought </u><u> oh </u><u> she was with him but yeah yeah </u><u>,right,yeah </u><u> but I I thought the erm just it was just quite fun you know when we had to do the er the Dr Who theme tune </u><u> yeah </u><u> and </u><u> oh we did
"Discussing|Explaining|Complaining|Making arrangements,Football, application form, problem children, baby birds in nest, cockerel, birthdays, 3D printing, houses, shabby workmanship, not sleeping",building? </u><u> yeah </u><u> they they left the building </u><u> why is that? </u><u> because they were being told they could </u><u> who on earth told them? </u><u>,right,so you''ve got one person you''ve got two people saying you''re staying in school until the end of the day </u><u> yeah </u><u> even though
"Discussing|Explaining|Complaining|Making arrangements,Football, application form, problem children, baby birds in nest, cockerel, birthdays, 3D printing, houses, shabby workmanship, not sleeping",afternoon they can go home </u><u> oh </u><u> nobody nobody is telling one person or the other person what''s what </u><u> oh that''s a bit bad innit </u><u>,right,? and then of course the students that haven''t got exams </u><u> they want to go home as well </u><u> they want to go home cos it''s not fair </u>
"Discussing|Explaining|Complaining|Making arrangements,Football, application form, problem children, baby birds in nest, cockerel, birthdays, 3D printing, houses, shabby workmanship, not sleeping",couple of months ago </u><u> oh right yeah </u><u> when he got that kid round the neck and was strangling him </u><u> yeah that''s right yeah </u><u> yeah mm </u><u>,right,he should not be in school </u><u> well they used to have special schools for them sort of people didn''t they? </u><u> yeah </u><u> yeah he should
"Discussing|Explaining|Complaining|Making arrangements,Football, application form, problem children, baby birds in nest, cockerel, birthdays, 3D printing, houses, shabby workmanship, not sleeping",we you know for whate we had a really good regime at OBA </u><u> yeah? </u><u> the only person that was wrong with OBA was </u><u> yeah </u><u>,right,? but every kid was checked as they came into school in the morning their uniform </u><u> yeah </u><u> and if their uniform wasn''t right
"Discussing|Explaining|Complaining|Making arrangements,Football, application form, problem children, baby birds in nest, cockerel, birthdays, 3D printing, houses, shabby workmanship, not sleeping",soup wouldn''t he? </u><u> I wouldn''t want it </u><u> why not? </u><u> last time was bad enough </u><u> what? </u><u> when you last did one which was a long time ago </u><u>,right,took a long while there''s two in there now look </u><u> he can''t eat anything </u><u> if you cook </unclea> </u><u> and I bought a load
"Discussing|Explaining|Complaining|Making arrangements,Football, application form, problem children, baby birds in nest, cockerel, birthdays, 3D printing, houses, shabby workmanship, not sleeping",went </u><u> yeah </u><u> so they fledged? </u><u> yeah they all fledged </u><u> we got a robin in the erm one of the </unclea> </u><u> yes we have yeah </u><u>,right,yeah don''t know where the nest is </u><u> I mean he''s in a well the last one was in a flower pot there''s still one egg in that flower
"Discussing|Explaining|Inquiring|Complaining,Sex, boys, uni, work, new house",I know he wants us to do Saturday morning I think I think he said on Saturday we might have to do it </u><u>,right,well as long as if someone like if he doesn''t mind coming and picking me up I can come back and help you guys when
"Discussing|Explaining|Inquiring|Complaining,Sex, boys, uni, work, new house",when I don''t want the money or anything if I just go to help she''s like yeah but I''m charging per hour anyway </u><u>,right,is it per person or just per hour? </u><u> erm per person per hour if it''s gonna be three of us cleaning there it won''t be
"Discussing|Explaining|Inquiring|Complaining,Sex, boys, uni, work, new house",it''s just such a rip-off cos it''s Apple it''s such a rip off </u><u> mm </u><u> it pisses me off so much </u><u>,right,I''m gonna go get my shit together </u><u> okay so it was good there was some stuff left </u><u> mm I was so late
