A,B,C,D
"Discussing|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements,Smoking cigarettes, moving apartments, future plans, university, family, inventory, music, extended family, marriage, living in South Korea, friends, ELT methodology, language, cooking, alcohol, making arrangements, driving, travelling.",player? where''s that little cable as well? </u><u> you threw it as it''s it''s between your feet </u><u> it''s got a plug here </u><u> for some reason </u><u>,right,this whole </u><u> now these speakers haven''t been used for about six years </u><u> where does this I always struggle to formulate again
"Discussing|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements,Smoking cigarettes, moving apartments, future plans, university, family, inventory, music, extended family, marriage, living in South Korea, friends, ELT methodology, language, cooking, alcohol, making arrangements, driving, travelling.",window on a </u><u> yeah I bet it can </u><u> chilly my back''s actually kind of cold a bit now </u><u> is it? </u><u> I might go for a wee </u><u> we can move inside </u><u> mm </u><u>,right,so if we do that cool we''re gonna cook soon aren''t we? </u><u> I thought that''s what we were gonna do actually yeah </u>
"Discussing|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements,Smoking cigarettes, moving apartments, future plans, university, family, inventory, music, extended family, marriage, living in South Korea, friends, ELT methodology, language, cooking, alcohol, making arrangements, driving, travelling.",going for a wee </u><u> mm we''ll shut this window </u><u> yeah </u><u> so are we gonna cook? </u><u> yeah let''s mm do some cooking </u><u>,right,</u><u> I''ll grab some water firstly </u><u> are we making chilli con carne? </u><u> mm </u><u> cool there must be so much of me cooking and eating and </u><u> can
"Discussing|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements,Smoking cigarettes, moving apartments, future plans, university, family, inventory, music, extended family, marriage, living in South Korea, friends, ELT methodology, language, cooking, alcohol, making arrangements, driving, travelling.",that going to </u><u> it''s written down </u><u> so no it''s it''s this it''s about the size of our last one </u><u>,right,yeah a small fridge </u><u> </u><u> got our little bit of stuff in there it''s gonna be tough when they come and stay because
"Discussing|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements,Smoking cigarettes, moving apartments, future plans, university, family, inventory, music, extended family, marriage, living in South Korea, friends, ELT methodology, language, cooking, alcohol, making arrangements, driving, travelling.",him a while it was pretty hot there you go here''s that knife you''ve got the garlic here </unclea> </u><u>,right,</u><u> I''ll just bring this up </u><u> I need a chopping board to go with that then </u><u> we''ve got some scissors haven''t we? </u><u> snip that yeah we
"Discussing|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements,Smoking cigarettes, moving apartments, future plans, university, family, inventory, music, extended family, marriage, living in South Korea, friends, ELT methodology, language, cooking, alcohol, making arrangements, driving, travelling.",<u> might well give it away for good so you''ve strained the kidney beans that''s two cans isn''t it? </u><u> yeah </u><u>,right,and then we need to empty this </u><u> no just need to </u><u> been walking and we''ve been quite a bit has gone in the mechanism </u><u> yeah we need
"Discussing|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements,Smoking cigarettes, moving apartments, future plans, university, family, inventory, music, extended family, marriage, living in South Korea, friends, ELT methodology, language, cooking, alcohol, making arrangements, driving, travelling.",out as pink </u><u> the ones the ones I used for the lasagne were like really quite sweet </u><u> yeah </u><u> but er not in a good way I don''t think </u><u>,right,do you wanna give this a clean? </u><u> it smells differently </u><u> sorry I made a mess </u><u> mess everywhere </u><u> there really is </u><u> where does that
"Discussing|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements,Smoking cigarettes, moving apartments, future plans, university, family, inventory, music, extended family, marriage, living in South Korea, friends, ELT methodology, language, cooking, alcohol, making arrangements, driving, travelling.",on the side? </u><u> yeah </u><u> yeah you''ll taste it more I think if you just have it at at the end </u><u> yeah </u><u> ah that''s tough to open </u><u>,right,just got to do the kidney beans and </u><u> yeah I''ll have to oh my dad''s gotta call me someone''s gotta call me </u><u> yeah they do </u><u> do we put
"Discussing|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements,Smoking cigarettes, moving apartments, future plans, university, family, inventory, music, extended family, marriage, living in South Korea, friends, ELT methodology, language, cooking, alcohol, making arrangements, driving, travelling.",photos soon aren''t we? </u><u> yeah soon as we''ve got internet </u><u> perhaps we can use these boxes for a side thing for now </u><u>,right,this thing needs much more of a clean </u><u> I know it hasn''t nothing''s been cleaned yet </u><u> cool </u><u> </unclea> </u><u> do I need to
"Discussing|Explaining|Anecdote telling,ANON’s school filming trip, warm enough at night, ANON’s hurting leg, going to the gym, running machines, doughnuts",instead of making myself fat even though I''m </unclea> I''m going to do some track training </u><u>,right,well first of all you''re not gonna make yourself fat cos you''re nine years old and you are a very fit person </u><u> yeah I said
"Discussing|Explaining|Anecdote telling|Making arrangements,Jamaica Inn, colours of the road, wizard of Oz, Sherlock Holmes, Lewis Carroll, Fairy tales, directions, languages, texts, telegrams, telegraphs, Morse code, braille, books, wind turbines, scenery, flowers, birds, fuel, houses, chocolate, beach, caravan.",we''re coming a different way from that think we''re gonna be now I can get a bit lost </u><u>,right,shall I turn this other satnav off? </u><u> you may as well it doesn''t seem to working right
"Discussing|Explaining|Inquiring|Complaining,Sport, uni, work, bands, translation, scientific methods",you go then mystery solved </u><u> </unclea> Union Jack </unclea> mystery solved </u><u> thank you Google </u><u>,right,what was the other mystery? </u><u> I don''t remember </u><u> no why you do this? </u><u> what on earth are you doing? </u>
"Discussing|Explaining|Inquiring|Complaining,Sport, uni, work, bands, translation, scientific methods",one and then a black one it''s like a black one is like a pass that gets you everywhere </u><u> yeah </u><u> but there''s like it''s a bit harder </u><u>,right,</u><u> but I always do everything when I''m there and your there for like a good maybe three hours but it''s just so much fun </u><u> yeah </u><u> we
"Discussing|Explaining|Inquiring|Complaining|Announcing|Anecdote telling,Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children",<u> didn''t you? </u><u> but I had my last I did my last event erm not the weekend before Christmas but the weekend before that </u><u>,right,</u><u> so I''ve had a good month off that </u><u> yeah because you you''re really busy doing that aren''t you? </u><u> oh I haven''t had a day off for
"Discussing|Explaining|Inquiring|Complaining|Announcing|Anecdote telling,Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children",America </u><u> yeah </u><u> and apparently it''s quite difficult to get hold of tea cosies out there because they don''t drink pots of tea </u><u>,right,yeah no that''s it they drink all ice tea don''t they? </u><u> yeah </u><u> I know somebody I was chatting to with the Words with Friends I was
"Discussing|Explaining|Inquiring|Complaining|Announcing|Anecdote telling,Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children",were written </u><u> yeah </u><u> and it was fascinating enough as it was but they''re looking for volunteers to to do the transcribing </u><u>,right,yeah </u><u> and I I told my dad cos I know it''s the sort of thing he''d be really really keen to get involved in erm and he''d already
"Discussing|Explaining|Inquiring|Complaining|Announcing|Anecdote telling,Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children",us who erm was then changed to another lady who made two appearances and then left the company she''d only just joined them </u><u>,right,</u><u> erm and we''ve not got a new assessor haven''t met her but I''ve had several conversations with her she''s fab really fab </u><u> mm </u><u> so
"Discussing|Explaining|Inquiring|Complaining|Announcing|Anecdote telling,Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children",myself cos I''ve got one that''s been at the back of my mind that I need to do which is a two and a half thousand word target </u><u>,right,</u><u> and this other one that I did is three and a half thousand and that I hadn''t realised </u><u> no </u><u> I hadn''t realised and I thought well
"Discussing|Explaining|Inquiring|Complaining|Announcing|Anecdote telling,Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children",else and she rang me up and she said did you get my message? cos we have to log into a portal and that''s how we communicate </u><u>,right,yeah </u><u> and you don''t get you don''t get any notification that there''s a message there </u><u> no you just have to log in </u><u> you just have
